Explicit URL,Type,Published,Is featured?,Visibility in catalog,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Parent,Categories,Name,Short description,Regular price,Description,SKU,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
https://www.myshopwala.com/product/chargeplay-charge-your-iphone-and-play-music-simultaneously/,variable,1,0,hidden,taxable,1,0,0,1,,Electrical & Tools,Charge'nMusic – Charge Your iPhone and Play Music Simultaneously,"Want to listen to music via a 3.5mm audio source, while simultaneously charging an iPhone? Charge'nMusic is an adaptor that lets your charge and listen to music simultaneously!

iPhone Compatible
Convenient
Easy to Use",,"Charge'nMusic is a small and portable adaptor that will Make possible to Listen to lightning audio while charging your iPhone X, iPhone 8, iPhone 8 Plus, iPhone 7 and iPhone 7 Plus. The T Structure Design is perfect to make your game time longer while listening to your favorite music or fast charging your iPhone. Charge'nMusic has an integrated chip that is capable to answer calls, adjust volume and change songs.


2-in-1 Design – Charge and Listen music at simultaneously
Smart Chip – Control volume, answer calls and change songs
Fast Charging – Built with 2.1A Faster charge for iPhones




	
	
		SKU: N/A

	
	Category: Electrical & Tools",5621,"https://www.myshopwala.com/wp-content/uploads/2019/04/chargeplay1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/chargeplay2.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/chargeplay3..jpg",Color,"Black,Silver",1,1,,,,
https://www.myshopwala.com/product/chargeplay-charge-your-iphone-and-play-music-simultaneously/,variation,1,0,hidden,taxable,1,0,0,0,5621,,Charge'nMusic – Charge Your iPhone and Play Music Simultaneously - Black,,39,,,,Color,Black,0,1,,,,
https://www.myshopwala.com/product/chargeplay-charge-your-iphone-and-play-music-simultaneously/,variation,1,0,hidden,taxable,1,0,0,0,5621,,Charge'nMusic – Charge Your iPhone and Play Music Simultaneously - Silver,,39,,,,Color,Silver,0,1,,,,
https://www.myshopwala.com/product/cleanmax-cleans-all-the-dirt-anywhere/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,CleanMax – Cleans All The Dirt Anywhere,"Cleaning the house becomes a headache if you don't have a good and powerful tool. This portable cleaning brush will INSTANTLY clean stubborn dirt anywhere.

Comfortable and Lightweight
No Scratch or Damage
Clean any Surface in Seconds",49,"This Handheld Electric Cleaning Turbo Brush is easy to use for any homeowner. It includes 3 brush heads which are comfortably designed for cleaning any surface without scratching the surface. CleanMax is portable so it will clean any difficult and narrow part of your house which was impossible to clean before.
1. Fast and easy to use
2. Portable and universal
3. Cleans any surface in seconds


	
	
		SKU: N/A

	
	Category: Home & Garden",4615,"https://www.myshopwala.com/wp-content/uploads/2018/11/img_about3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about2.jpg",,,,,,,,
https://www.myshopwala.com/product/magicbag-pack-and-unpack-your-travel-bag/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,CrazyBag – Pack And Unpack Your Travel Bag,"Packing your clothes while you travel is boring, and after a while its a mess! CrazyBag is a 3 layer bag that transforms into a wardrobe, leaving all your clothes tidy and organized.

Easy to organize
Saves space
Fits in most luggage sizes",49,"CrazyBag is
…here to help you easily keep your clothes wrinkle-free in a tidy and organized way. Simply pack it as a travel bag and put it into your luggage. When you need to use, unpack and turn it into a storage rack holder with three layers.

Fits on 50cm luggage and larger
Keeps your clothes organized
Saves space in your luggage



	
	
		SKU: N/A

	
	Category: Home & Garden",4667,"https://www.myshopwala.com/wp-content/uploads/2018/11/magicbag2-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about1-4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/magicbag3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/magicbag1.jpg",,,,,,,,
https://www.myshopwala.com/product/buzzaway-new-anti-mosquito-bracelet/,variable,1,0,hidden,taxable,1,0,0,1,,Electrical & Tools>Health & Beauty,Demosquitize – New Anti-Mosquito Bracelet,"A new anti-mosquitos and bug discovery by a Doctor and well-known professor in Harvard , is giving a lot to talk about after a German transmission shared the results of a study published 2 months ago confirming its efectiveness.",,"It is a simple bracelet that goes on the wrist in a simple way, thus maintaining a stable anti-mosquito effect.
The advantage is clear: by driving away all types of insects, the quality of sleep may improve considerably, reducing the risk of cardiovascular illnesses, reducing blood pressure and increasing energy levels.
The secret behind this anti-mosquito bracelet's effectiveness? It uses the Mosqui-Tech patented technology to release a very light ultrasound with different intensities and programs that prevents insects from approaching. This enables you to always be protected, eliminating the need to apply cumbersome products on our skin that can be fatal to our health.


	
	
		SKU: N/A

	
	Categories: Electrical & Tools, Health & Beauty",6374,"https://www.myshopwala.com/wp-content/uploads/2019/08/C_Users_Anna_AppData_Local_Packages_Microsoft.SkypeApp_kzf8qxf38zg5c_LocalState_6634aba2-9be4-455f-bd13-2ab11179e799.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/C_Users_Anna_AppData_Local_Packages_Microsoft.SkypeApp_kzf8qxf38zg5c_LocalState_5de04683-138b-48a3-a971-b1d96ff71915.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/C_Users_Anna_AppData_Local_Packages_Microsoft.SkypeApp_kzf8qxf38zg5c_LocalState_dfd1463d-671a-43e3-b551-55a8c926a483.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/C_Users_Anna_AppData_Local_Packages_Microsoft.SkypeApp_kzf8qxf38zg5c_LocalState_e31521f4-7ef6-4989-bf55-5c8234c5f55d.jpg,https://www.myshopwala.com/wp-content/uploads/2019/08/image4.png",Color,"Black,white",1,1,,,,
https://www.myshopwala.com/product/buzzaway-new-anti-mosquito-bracelet/,variation,1,0,hidden,taxable,1,0,0,0,6374,,Demosquitize – New Anti-Mosquito Bracelet - Black,,49,,,,Color,Black,0,1,,,,
https://www.myshopwala.com/product/buzzaway-new-anti-mosquito-bracelet/,variation,1,0,hidden,taxable,1,0,0,0,6374,,Demosquitize – New Anti-Mosquito Bracelet - White,,49,,,,Color,white,0,1,,,,
https://www.myshopwala.com/product/powerfix-never-again-spend-thousands-on-shops-fixing-car-dents/,simple,1,0,hidden,taxable,1,0,0,1,,Automobiles & Motocycle>Electrical & Tools,DentFixer – NEVER AGAIN SPEND THOUSANDS ON SHOPS FIXING CAR DENTS!,"You have some small dents in your car, but the fix is too expensive ? DentFixer is the “Do it Yourself” tool that fixes dents almost instantly, leaveing your car looking like new.

Easy to use
Careful to your car surface
Durable metal structure",69,"DentFixer is a lightweight glue tab pulling tool which is suitable for all kinds of cars dent removal. It also works for truck, motorcycle, washing machine, refrigerators, hail damage and so on. By eliminating the labor cost and paint material cost, Paintless Dent Remover Bar are exactly designed to save your time and money.

Lightweight
No need to disassemble
Paintless dent repair



	
	
		SKU: N/A

	
	Categories: Automobiles & Motocycle, Electrical & Tools",4706,"https://www.myshopwala.com/wp-content/uploads/2018/11/powerfix1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/powerfix2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/powerfix3.jpg",,,,,,,,
https://www.myshopwala.com/product/dermasonic-ultrasonic-device-that-cleans-every-pore-of-your-face/,simple,1,0,hidden,taxable,1,0,0,1,,Health & Beauty,DermaSonic – Ultrasonic Device That Cleans Every Pore Of Your Face!,"Have you always dreamed about professional deep facial treatment but the costs are considerable high? A new professional device used in beauty clinics was recently released to the public, promising surprising results!",127,"DermaSonic has a spatula shape and it emits ultrasonic waves of 30.000 Hz per second that cleans and exfoliates with the maximum efficiency every clogged pore. It removes dead cells, making your skin completely clean and radiant.
No other product is able to perform like DermaSonic, undoubtedly! And the best is that this device is perfect for every type of skin.


	
	
		SKU: N/A

	
	Category: Health & Beauty",5705,"https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic7-1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic1.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic2.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic7.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic9.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic10.jpg,https://www.myshopwala.com/wp-content/uploads/2019/04/dermasonic11.jpg",,,,,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variable,1,0,hidden,taxable,1,0,0,1,,Uncategorized>Home & Garden,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN,"No one wants to experience a blocked up pipe, especially in the shower. DrainGenie is the answer to your sink and bathtub problems!

Hygenic and easy to use
Anti-Odor and Bacteria
Fits in any drain",,"This Ultimate Drain Plug is made from a soft-flexible silicone rubber material, creating a suction when it is placed in the drain. This Plug stops hair and other various things from slipping into the drain that would cause it to get blocked up!

Hygenic and easy to use
Anti-Odor and Bacteria
Fits in any drain




	
	
		SKU: N/A

	
	Categories: Uncategorized, Home & Garden",4943,"https://www.myshopwala.com/wp-content/uploads/2018/11/ultimatedrain2.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/ultimatedrain1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/ultimatedrain3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/ultimatedrain4.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about-6.jpg",Color,"Blue,Green,Grey,Pink,white",1,1,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variation,1,0,hidden,taxable,1,0,0,0,4943,,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN - Blue,,29,,,,Color,Blue,0,1,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variation,1,0,hidden,taxable,1,0,0,0,4943,,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN - Green,,29,,,,Color,Green,0,1,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variation,1,0,hidden,taxable,1,0,0,0,4943,,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN - Grey,,29,,,,Color,Grey,0,1,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variation,1,0,hidden,taxable,1,0,0,0,4943,,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN - Pink,,29,,,,Color,Pink,0,1,,,,
https://www.myshopwala.com/product/ultimatedrain-stop-hair-and-trash-from-slipping-into-the-drain/,variation,1,0,hidden,taxable,1,0,0,0,4943,,DrainGenie – STOP HAIR AND TRASH FROM SLIPPING INTO THE DRAIN - White,,29,,,,Color,white,0,1,,,,
https://www.myshopwala.com/product/vacuumax-picks-up-dust-like-no-other-cleaner-accessory/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,DustMax – Picks Up Dust Like No Other Cleaner Accessory,"It's very simple, DustMax picks up dust like no other cleaner accessory!
DustMax works on any vacuum cleaner and is designed to eliminate dust in any corner and not small objects!",29,"Are you fed up of not being able to get to the dust stuck in the difficult corners of your furniture, or under your car seats and radiators? DustMax comes with a universal adaptor so that it can be connected to any vacuum cleaner and can go where common cleaners can't! Say goodbye to dust!
Works in any vacuum Cleaner – Vacuum Cleaner is universal and fits any vacuum cleaner.
Goes where common vacuum heads can't – DustMax uses dozens of small suction tubes. These tubes are flexible so unlike other cleaning accessories it can get to anywhere where dust is hiding. It cleans around smaller objects rather than picking them up – revolutionary!
Designed to pick up dust, not small objects! – No more rigid cleaning tools that you can't manipulate into tricky corners!


	
	
		SKU: N/A

	
	Category: Home & Garden
	Tags: vacuum cleaner, vacuuming",3625,"https://www.myshopwala.com/wp-content/uploads/2018/05/vacuumax.jpg,https://www.myshopwala.com/wp-content/uploads/2018/05/vacuummax14.jpg,https://www.myshopwala.com/wp-content/uploads/2018/05/vacuummax13.jpg,https://www.myshopwala.com/wp-content/uploads/2018/05/vacuummax11.jpg,https://www.myshopwala.com/wp-content/uploads/2018/05/vacuummax12.jpg",,,,,,,,
https://www.myshopwala.com/product/instacovers-save-space-in-your-kitchen-and-keep-your-food-fresh/,simple,1,0,hidden,taxable,1,0,0,1,,Home & Garden,EasyCovers- Save space in your kitchen - 6 Units,"InstaCovers are made from BPA-free food grade silicone, now you can get rid of plastic jars. If you have ever had the problem with your kitchen storage containers of never being able to find the right sized lid, the InstaCover lids set solves your problems.

Universal size – Fits in all bowls
You can go to the fridge, microwave and washing machine
Non-toxic material – Free from BPA",29,"Save space in your kitchen and keep your food fresh
InstaCovers are made from BPA-free food grade silicone, now you can get rid of plastic jars. If you have ever had the problem with your kitchen storage containers of never being able to find the right sized lid, the InstaCover lids set solves your problems.

Universal size – Fits in all bowls
You can go to the fridge, microwave and washing machine
Non-toxic material – Free from BPA









	
	
		SKU: N/A

	
	Category: Home & Garden",3923,"https://www.myshopwala.com/wp-content/uploads/2018/07/easycovers3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/special-offer.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img1-1.png,https://www.myshopwala.com/wp-content/uploads/2018/07/img2-1.png,https://www.myshopwala.com/wp-content/uploads/2018/07/img3-1.png,https://www.myshopwala.com/wp-content/uploads/2018/07/img5-1-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/07/img6.jpg",,,,,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variable,1,0,hidden,taxable,1,0,0,1,,Home & Garden,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP,"Tired of finding stuff in your bag for hours? No enough space in your make up bag to fit all your accessories? EazyBag will solve these problems!

Stylish Design
Flexible
Waterproof",,"EazyBag opens up and flattens out making it easy to see all your makeup. And when you're done, clean up is super easy; simply pull the drawstring and your good to go! You can see all your BathBomb when you unfold the pouch.

See all your cosmetics at once
Clean up in seconds
Save space in your bag




	
	
		SKU: N/A

	
	Category: Home & Garden",4954,"https://www.myshopwala.com/wp-content/uploads/2018/11/quickybag2-1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/quickybag1.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/quickybag3.jpg,https://www.myshopwala.com/wp-content/uploads/2018/11/img_about3-7.jpg",Color,"Black,Blue,Flamingo,Grey,Pink",1,1,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variation,1,0,hidden,taxable,1,0,0,0,4954,,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP - Black,,39,,,,Color,Black,0,1,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variation,1,0,hidden,taxable,1,0,0,0,4954,,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP - Blue,,39,,,,Color,Blue,0,1,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variation,1,0,hidden,taxable,1,0,0,0,4954,,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP - Flamingo,,39,,,,Color,Flamingo,0,1,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variation,1,0,hidden,taxable,1,0,0,0,4954,,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP - Grey,,39,,,,Color,Grey,0,1,,,,
https://www.myshopwala.com/product/quikybag-the-easiest-way-to-carry-and-find-all-your-make-up/,variation,1,0,hidden,taxable,1,0,0,0,4954,,EazyBag – THE EASIEST WAY TO CARRY AND FIND ALL YOUR MAKE UP - Pink,,39,,,,Color,Pink,0,1,,,,
